FIPS,Name of Area,Qualifying Name,State/U.S.-Abbreviation (USPS),Summary Level,Geographic Component,File Identification,Logical Record Number,US,Region,Division,State (Census Code),State (FIPS),County,County Subdivision (FIPS),Place (FIPS Code),Place (State FIPS + Place FIPS),Census Tract,Block Group,Consolidated City,American Indian Area/Alaska Native Area/Hawaiian Home Land (Census),American Indian Area/Alaska Native Area/Hawaiian Home Land (FIPS),American Indian Trust Land/Hawaiian Home Land Indicator,American Indian Tribal Subdivision (Census),American Indian Tribal Subdivision (FIPS),Alaska Native Regional Corporation (FIPS),Metropolitan and Micropolitan Statistical Area,Combined Statistical Area,Metropolitan Division,Metropolitan Area Central City,Metropolitan/Micropolitan Indicator Flag,New England City and Town Combined Statistical Area,New England City and Town Area,New England City and Town Area Division,Urban Area,Urban Area Central Place,Current Congressional District ***,State Legislative District Upper,State Legislative District Lower,Voting District,ZIP Code Tabulation Area (3-digit),ZIP Code Tabulation Area (5-digit),Subbarrio (FIPS),School District (Elementary),School District (Secondary),School District (Unified),Urban/Rural,Principal City Indicator,Traffic Analysis Zone,Urban Growth Area,Public Use Microdata Area - 5% File,Public Use Microdata Area - 1% File,Geographic Identifier,Tribal Tract,Tribal Block Group,Area (Land),Area (Water),Total Population,Total Population,Population Density (Per Sq. Mile),Area (Land),Total Population:,Total Population: Male,Total Population: Female,Total Population:,Total Population: Under 5 Years,Total Population: 5 to 9 Years,Total Population: 10 to 14 Years,Total Population: 15 to 17 Years,Total Population: 18 to 24 Years,Total Population: 25 to 34 Years,Total Population: 35 to 44 Years,Total Population: 45 to 54 Years,Total Population: 55 to 64 Years,Total Population: 65 to 74 Years,Total Population: 75 to 84 Years,Total Population: 85 Years and Over,Total Population:,Total Population: White Alone,Total Population: Black or African American Alone,Total Population: American Indian and Alaska Native Alone,Total Population: Asian Alone,Total Population: Native Hawaiian and Other Pacific Islander Alone,Total Population: Some Other Race Alone,Total Population: Two or More Races,Households:,Households: Family Households,Households: Family Households: Married-Couple Family,Households: Family Households: Other Family,"Households: Family Households: Other Family: Male Householder, No Wife Present","Households: Family Households: Other Family: Female Householder, No Husband Present",Households: Nonfamily Households,Households: Nonfamily Households: Male Householder,Households: Nonfamily Households: Female Householder,Median Household Income (In 2017 Inflation Adjusted Dollars),Housing Units,Occupied Housing Units:,Occupied Housing Units: Owner Occupied,Occupied Housing Units: Renter Occupied,Population for Whom Poverty Status Is Determined:,Population for Whom Poverty Status Is Determined: Under 1.00 (Doing Poorly),Population for Whom Poverty Status Is Determined: 1.00 to 1.99 (Struggling),Population for Whom Poverty Status Is Determined: Under 2.00 (Poor or Struggling),Population for Whom Poverty Status Is Determined: 2.00 and Over (Doing Ok)
6075015200,"Census Tract 152, San Francisco County, California","Census Tract 152, San Francisco County, California",ca,140,0,ACSSF,9025,,,,,6,75,,,,15200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075015200,,,279195,0,4385,4385,40678.01,0.107797797,4385,2050,2335,4385,233,118,0,9,244,1542,571,512,205,435,298,218,4385,2919,236,0,1112,0,16,102,2402,723,634,89,71,18,1679,725,954,87969,2599,2402,458,1944,4295,474,547,1021,3274
6075015300,"Census Tract 153, San Francisco County, California","Census Tract 153, San Francisco County, California",ca,140,0,ACSSF,9026,,,,,6,75,,,,15300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075015300,,,233721,0,2210,2210,24490.2,0.090240186,2210,1005,1205,2210,137,29,90,13,74,684,474,194,212,159,78,66,2210,1492,171,0,393,16,57,81,952,374,264,110,28,82,578,220,358,120833,1041,952,305,647,2088,101,186,287,1801
6075015400,"Census Tract 154, San Francisco County, California","Census Tract 154, San Francisco County, California",ca,140,0,ACSSF,9027,,,,,6,75,,,,15400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075015400,,,719491,0,5877,5877,21155.73,0.27779704,5877,2703,3174,5877,347,219,116,44,397,1692,1019,716,580,372,205,170,5877,3907,99,1,1393,111,43,323,2931,1311,1224,87,43,44,1620,642,978,121116,3179,2931,900,2031,5869,433,360,793,5076
6075015500,"Census Tract 155, San Francisco County, California","Census Tract 155, San Francisco County, California",ca,140,0,ACSSF,9028,,,,,6,75,,,,15500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075015500,,,311339,0,3740,3740,31112.57,0.120208665,3740,1684,2056,3740,46,0,69,21,100,771,480,389,505,402,436,521,3740,2220,115,0,1280,47,2,76,2382,617,529,88,7,81,1765,554,1211,65536,2541,2382,379,2003,3694,684,444,1128,2566
6075015600,"Census Tract 156, San Francisco County, California","Census Tract 156, San Francisco County, California",ca,140,0,ACSSF,9029,,,,,6,75,,,,15600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075015600,,,293930,0,3236,3236,28514.28,0.113487012,3236,1492,1744,3236,164,100,87,51,359,811,398,301,386,394,130,55,3236,1801,68,0,1122,0,39,206,1445,643,476,167,34,133,802,395,407,88083,1576,1445,343,1102,3236,420,383,803,2433
6075015700,"Census Tract 157, San Francisco County, California","Census Tract 157, San Francisco County, California",ca,140,0,ACSSF,9030,,,,,6,75,,,,15700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075015700,,,836665,0,9377,9377,29027.53,0.323038176,9377,4519,4858,9377,377,170,132,144,2966,2457,902,728,695,542,199,65,9377,5408,355,0,2305,98,579,632,2752,1297,1023,274,109,165,1455,742,713,111181,2844,2752,927,1825,6339,586,627,1213,5126
6075015801,"Census Tract 158.01, San Francisco County, California","Census Tract 158.01, San Francisco County, California",ca,140,0,ACSSF,9031,,,,,6,75,,,,15801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075015801,,,343931,0,4129,4129,31093.62,0.132792507,4129,2064,2065,4129,332,299,170,107,144,863,783,303,463,366,221,78,4129,1653,1463,0,683,0,19,311,1766,833,487,346,48,298,933,502,431,66603,1832,1766,534,1232,4054,801,633,1434,2620
6075015802,"Census Tract 158.02, San Francisco County, California","Census Tract 158.02, San Francisco County, California",ca,140,0,ACSSF,9032,,,,,6,75,,,,15802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075015802,,,170744,0,3506,3506,53181.95,0.06592463,3506,2008,1498,3506,252,33,32,0,227,1339,652,475,210,219,51,16,3506,2336,292,19,404,11,209,235,1583,499,459,40,15,25,1084,676,408,100509,1681,1583,268,1315,3506,266,347,613,2893
6075015900,"Census Tract 159, San Francisco County, California","Census Tract 159, San Francisco County, California",ca,140,0,ACSSF,9033,,,,,6,75,,,,15900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075015900,,,296386,0,4432,4432,38729.32,0.114435279,4432,2330,2102,4432,114,64,179,65,532,1211,534,404,410,503,227,189,4432,1752,324,399,1831,14,49,63,2074,702,519,183,18,165,1372,733,639,62731,2427,2074,473,1601,4359,629,814,1443,2916
6075016000,"Census Tract 160, San Francisco County, California","Census Tract 160, San Francisco County, California",ca,140,0,ACSSF,9034,,,,,6,75,,,,16000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075016000,,,157523,0,2807,2807,46152.6,0.060819973,2807,1501,1306,2807,74,10,10,0,288,669,367,216,421,356,192,204,2807,1352,190,0,962,0,69,234,1763,382,353,29,0,29,1381,779,602,63808,1954,1763,460,1303,2807,396,550,946,1861
6075016100,"Census Tract 161, San Francisco County, California","Census Tract 161, San Francisco County, California",ca,140,0,ACSSF,9035,,,,,6,75,,,,16100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075016100,,,368899,0,5562,5562,39050.02,0.142432706,5562,2497,3065,5562,54,231,295,79,468,1229,796,461,575,553,698,123,5562,1301,1954,0,1641,0,196,470,2625,1202,613,589,82,507,1423,542,881,24041,2843,2625,219,2406,5562,1728,1560,3288,2274
6075016200,"Census Tract 162, San Francisco County, California","Census Tract 162, San Francisco County, California",ca,140,0,ACSSF,9036,,,,,6,75,,,,16200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075016200,,,273255,0,3236,3236,30671.72,0.10550435,3236,2050,1186,3236,88,0,32,27,159,1061,687,279,533,208,146,16,3236,2060,143,0,814,6,108,105,1816,424,361,63,38,25,1392,880,512,88611,1954,1816,241,1575,3236,326,454,780,2456
6075016300,"Census Tract 163, San Francisco County, California","Census Tract 163, San Francisco County, California",ca,140,0,ACSSF,9037,,,,,6,75,,,,16300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075016300,,,245866,0,4671,4671,49204.99,0.094929397,4671,2827,1844,4671,211,101,88,57,273,1765,807,589,454,182,73,71,4671,2754,654,0,733,0,163,367,2026,674,512,162,33,129,1352,773,579,132742,2160,2026,412,1614,4643,638,272,910,3733
6075016400,"Census Tract 164, San Francisco County, California","Census Tract 164, San Francisco County, California",ca,140,0,ACSSF,9038,,,,,6,75,,,,16400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075016400,,,309099,0,3915,3915,32804.39,0.119343796,3915,1899,2016,3915,106,44,49,0,232,1507,658,434,327,411,89,58,3915,2697,398,10,486,0,79,245,1851,533,494,39,24,15,1318,608,710,119321,1935,1851,421,1430,3707,277,246,523,3184
6075016500,"Census Tract 165, San Francisco County, California","Census Tract 165, San Francisco County, California",ca,140,0,ACSSF,9039,,,,,6,75,,,,16500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075016500,,,370453,0,5760,5760,40270.51,0.143032709,5760,2524,3236,5760,238,198,115,16,342,2144,834,723,496,347,262,45,5760,4115,407,0,663,0,239,336,2289,830,601,229,86,143,1459,594,865,117156,2509,2289,598,1691,5604,604,449,1053,4551
6075016600,"Census Tract 166, San Francisco County, California","Census Tract 166, San Francisco County, California",ca,140,0,ACSSF,9040,,,,,6,75,,,,16600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075016600,,,343168,0,5787,5787,43676.16,0.132497911,5787,3300,2487,5787,141,50,51,30,336,2678,892,524,643,291,135,16,5787,4399,230,31,774,20,35,298,2469,869,740,129,89,40,1600,937,663,134395,2765,2469,457,2012,5787,650,324,974,4813
6075016700,"Census Tract 167, San Francisco County, California","Census Tract 167, San Francisco County, California",ca,140,0,ACSSF,9041,,,,,6,75,,,,16700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075016700,,,490697,0,5036,5036,26580.92,0.189459179,5036,2584,2452,5036,208,21,94,29,252,1818,1234,694,365,156,120,45,5036,4174,216,0,377,0,96,173,2386,904,733,171,53,118,1482,897,585,159634,2527,2386,719,1667,5036,333,364,697,4339
6075016801,"Census Tract 168.01, San Francisco County, California","Census Tract 168.01, San Francisco County, California",ca,140,0,ACSSF,9042,,,,,6,75,,,,16801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075016801,,,226534,0,3424,3424,39146.96,0.08746527,3424,2079,1345,3424,103,65,44,24,174,1312,699,525,275,174,21,8,3424,2622,147,0,341,0,147,167,1697,420,361,59,14,45,1277,864,413,103730,1862,1697,294,1403,3424,369,308,677,2747
6075016802,"Census Tract 168.02, San Francisco County, California","Census Tract 168.02, San Francisco County, California",ca,140,0,ACSSF,9043,,,,,6,75,,,,16802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075016802,,,215074,0,3390,3390,40823.43,0.083040539,3390,1952,1438,3390,124,46,51,22,223,1039,733,402,412,202,97,39,3390,2094,187,62,536,0,441,70,1858,527,360,167,69,98,1331,838,493,83672,2090,1858,347,1511,3378,518,309,827,2551
6075016900,"Census Tract 169, San Francisco County, California","Census Tract 169, San Francisco County, California",ca,140,0,ACSSF,9044,,,,,6,75,,,,16900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075016900,,,294847,0,3133,3133,27520.82,0.113841068,3133,2099,1034,3133,147,59,79,35,57,870,576,756,261,160,116,17,3133,2340,162,0,417,21,45,148,1558,386,320,66,38,28,1172,872,300,104570,1788,1558,485,1073,3103,258,155,413,2690
6075017000,"Census Tract 170, San Francisco County, California","Census Tract 170, San Francisco County, California",ca,140,0,ACSSF,9045,,,,,6,75,,,,17000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075017000,,,469547,0,4113,4113,22687.02,0.181293118,4113,2484,1629,4113,175,72,70,48,70,969,847,804,404,343,240,71,4113,3364,29,0,513,20,0,187,2216,732,598,134,99,35,1484,942,542,161563,2374,2216,1258,958,4113,169,114,283,3830
6075017101,"Census Tract 171.01, San Francisco County, California","Census Tract 171.01, San Francisco County, California",ca,140,0,ACSSF,9046,,,,,6,75,,,,17101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075017101,,,313382,0,3743,3743,30934.53,0.120997472,3743,2089,1654,3743,152,183,178,45,95,903,829,530,399,322,87,20,3743,2965,164,50,245,0,45,274,1716,790,689,101,30,71,926,489,437,155278,1972,1716,728,988,3743,176,210,386,3357
6075017102,"Census Tract 171.02, San Francisco County, California","Census Tract 171.02, San Francisco County, California",ca,140,0,ACSSF,9047,,,,,6,75,,,,17102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075017102,,,294894,0,3719,3719,32663.14,0.113859215,3719,1743,1976,3719,197,182,81,12,259,957,839,524,307,227,54,80,3719,2971,68,1,397,0,60,222,1687,806,720,86,8,78,881,441,440,129792,1850,1687,613,1074,3689,363,293,656,3033
6075017601,"Census Tract 176.01, San Francisco County, California","Census Tract 176.01, San Francisco County, California",ca,140,0,ACSSF,9048,,,,,6,75,,,,17601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075017601,,,633557,0,8432,8432,34470.11,0.244617736,8432,5052,3380,8432,35,414,208,80,649,2135,1259,1776,927,653,241,55,8432,2838,851,81,3583,39,595,445,4807,1360,755,605,190,415,3447,2316,1131,40878,5931,4807,231,4576,8432,2018,1179,3197,5235
6075017700,"Census Tract 177, San Francisco County, California","Census Tract 177, San Francisco County, California",ca,140,0,ACSSF,9049,,,,,6,75,,,,17700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075017700,,,903840,0,1822,1822,5221.011,0.34897459,1822,1106,716,1822,70,25,43,32,142,625,411,203,110,98,63,0,1822,723,61,119,372,0,389,158,747,265,212,53,36,17,482,297,185,104375,813,747,107,640,1822,223,218,441,1381
6075017801,"Census Tract 178.01, San Francisco County, California","Census Tract 178.01, San Francisco County, California",ca,140,0,ACSSF,9050,,,,,6,75,,,,17801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075017801,,,214052,0,3472,3472,42010.53,0.082645943,3472,1347,2125,3472,68,0,0,0,40,748,420,177,309,507,644,559,3472,1092,154,0,2169,0,37,20,2351,784,696,88,0,88,1567,567,1000,18930,2596,2351,386,1965,3472,1145,697,1842,1630
6075017802,"Census Tract 178.02, San Francisco County, California","Census Tract 178.02, San Francisco County, California",ca,140,0,ACSSF,9051,,,,,6,75,,,,17802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075017802,,,510134,0,5108,5108,25933.69,0.196963847,5108,2817,2291,5108,194,38,151,129,287,1445,1043,846,573,203,163,36,5108,1920,633,6,1567,17,671,294,2334,771,517,254,127,127,1563,1113,450,73966,2742,2334,614,1720,5097,1287,1188,2475,2622
6075017902,"Census Tract 179.02, San Francisco County, California","Census Tract 179.02, San Francisco County, California",ca,140,0,ACSSF,9052,,,,,6,75,,,,17902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075017902,,,2802304,123760018,3129,3129,2891.932,1.081975669,3129,1796,1333,3129,95,64,105,143,1077,822,332,211,192,82,6,0,3129,1235,547,101,392,37,435,382,586,291,114,177,49,128,295,163,132,52143,736,586,0,586,3034,1561,469,2030,1004
6075018000,"Census Tract 180, San Francisco County, California","Census Tract 180, San Francisco County, California",ca,140,0,ACSSF,9053,,,,,6,75,,,,18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075018000,,,937021,0,2972,2972,8214.805,0.361785846,2972,1905,1067,2972,50,54,25,8,235,890,603,596,385,118,0,8,2972,1422,414,5,718,13,105,295,1199,429,335,94,73,21,770,544,226,156932,1415,1199,545,654,2684,623,157,780,1904
6075020100,"Census Tract 201, San Francisco County, California","Census Tract 201, San Francisco County, California",ca,140,0,ACSSF,9054,,,,,6,75,,,,20100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075020100,,,445714,0,5911,5911,34348.08,0.172091145,5911,3399,2512,5911,273,136,88,55,263,1909,1146,681,735,288,227,110,5911,2983,349,68,947,71,1159,334,3098,801,506,295,146,149,2297,1430,867,46604,3468,3098,585,2513,5911,1199,1817,3016,2895
6075020200,"Census Tract 202, San Francisco County, California","Census Tract 202, San Francisco County, California",ca,140,0,ACSSF,9055,,,,,6,75,,,,20200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075020200,,,338532,0,6087,6087,46569.47,0.130707942,6087,3680,2407,6087,219,147,85,42,290,1642,1118,749,893,448,303,151,6087,3498,413,15,1077,45,710,329,3212,1039,638,401,133,268,2173,1388,785,77368,3438,3212,553,2659,6087,905,1300,2205,3882
6075020300,"Census Tract 203, San Francisco County, California","Census Tract 203, San Francisco County, California",ca,140,0,ACSSF,9056,,,,,6,75,,,,20300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075020300,,,285950,0,3413,3413,30913.2,0.110405917,3413,2036,1377,3413,99,70,21,42,271,1116,560,445,382,260,90,57,3413,2393,124,17,438,0,262,179,1799,539,443,96,17,79,1260,886,374,123099,1923,1799,460,1339,3407,412,267,679,2728
6075020401,"Census Tract 204.01, San Francisco County, California","Census Tract 204.01, San Francisco County, California",ca,140,0,ACSSF,9057,,,,,6,75,,,,20401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075020401,,,327217,0,3290,3290,26041.01,0.126339195,3290,2014,1276,3290,133,54,37,39,154,635,769,744,420,224,40,41,3290,2457,57,35,499,0,20,222,1634,534,448,86,59,27,1100,724,376,156161,1852,1634,914,720,3290,170,210,380,2910
6075020402,"Census Tract 204.02, San Francisco County, California","Census Tract 204.02, San Francisco County, California",ca,140,0,ACSSF,9058,,,,,6,75,,,,20402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075020402,,,591322,0,4646,4646,20349.46,0.22831071,4646,2994,1652,4646,170,128,77,0,122,1357,936,781,453,358,217,47,4646,3239,98,0,727,0,389,193,2510,712,619,93,57,36,1798,1384,414,105161,2738,2510,658,1852,4646,254,369,623,4023
6075020500,"Census Tract 205, San Francisco County, California","Census Tract 205, San Francisco County, California",ca,140,0,ACSSF,9059,,,,,6,75,,,,20500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075020500,,,276896,0,2973,2973,27808.4,0.106910148,2973,1924,1049,2973,99,153,22,38,83,680,514,670,381,269,39,25,2973,2425,66,0,346,0,47,89,1412,564,451,113,59,54,848,620,228,130000,1443,1412,530,882,2942,106,150,256,2686
6075020600,"Census Tract 206, San Francisco County, California","Census Tract 206, San Francisco County, California",ca,140,0,ACSSF,9060,,,,,6,75,,,,20600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075020600,,,567325,0,4953,4953,22611.75,0.219045416,4953,2943,2010,4953,315,76,37,9,116,1237,1011,809,673,473,84,113,4953,3796,120,0,532,61,67,377,2741,872,768,104,38,66,1869,1213,656,141875,2936,2741,1132,1609,4953,407,273,680,4273
6075020700,"Census Tract 207, San Francisco County, California","Census Tract 207, San Francisco County, California",ca,140,0,ACSSF,9061,,,,,6,75,,,,20700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075020700,,,347105,0,5011,5011,37390.5,0.134017995,5011,2535,2476,5011,190,96,106,38,283,1789,1063,648,406,311,71,10,5011,3501,71,23,601,0,359,456,2563,675,614,61,0,61,1888,938,950,153912,2887,2563,638,1925,5011,380,297,677,4334
6075020800,"Census Tract 208, San Francisco County, California","Census Tract 208, San Francisco County, California",ca,140,0,ACSSF,9062,,,,,6,75,,,,20800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075020800,,,346098,0,6305,6305,47182.8,0.133629191,6305,3855,2450,6305,258,231,56,92,363,2076,1389,843,368,380,137,112,6305,3520,170,122,1026,12,1193,262,2794,881,686,195,126,69,1913,1367,546,84833,2858,2794,448,2346,6305,615,1223,1838,4467
6075020900,"Census Tract 209, San Francisco County, California","Census Tract 209, San Francisco County, California",ca,140,0,ACSSF,9063,,,,,6,75,,,,20900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075020900,,,312680,0,4816,4816,39891.84,0.120726428,4816,2551,2265,4816,82,255,237,78,384,1288,941,599,490,241,124,97,4816,2542,101,17,681,0,1244,231,1874,802,430,372,113,259,1072,771,301,83523,1983,1874,303,1571,4799,811,1274,2085,2714
6075021000,"Census Tract 210, San Francisco County, California","Census Tract 210, San Francisco County, California",ca,140,0,ACSSF,9064,,,,,6,75,,,,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075021000,,,313017,0,4835,4835,40006.11,0.120856545,4835,2735,2100,4835,168,174,95,40,129,1488,1175,457,582,361,119,47,4835,3431,137,18,508,0,368,373,2141,757,666,91,18,73,1384,782,602,113250,2301,2141,463,1678,4800,396,355,751,4049
6075021100,"Census Tract 211, San Francisco County, California","Census Tract 211, San Francisco County, California",ca,140,0,ACSSF,9065,,,,,6,75,,,,21100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075021100,,,424230,0,4246,4246,25922.47,0.163796126,4246,2212,2034,4246,224,253,112,55,132,938,857,734,352,282,225,82,4246,3276,24,27,520,0,122,277,1930,940,807,133,61,72,990,581,409,153750,2119,1930,883,1047,4246,121,256,377,3869
6075021200,"Census Tract 212, San Francisco County, California","Census Tract 212, San Francisco County, California",ca,140,0,ACSSF,9066,,,,,6,75,,,,21200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075021200,,,345793,0,3091,3091,23151.58,0.133511429,3091,1564,1527,3091,299,115,103,36,100,474,653,512,386,322,60,31,3091,2369,41,1,366,0,37,277,1453,728,579,149,44,105,725,404,321,154632,1565,1453,821,632,3080,126,91,217,2863
6075021300,"Census Tract 213, San Francisco County, California","Census Tract 213, San Francisco County, California",ca,140,0,ACSSF,9067,,,,,6,75,,,,21300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075021300,,,312361,0,2592,2592,21491.96,0.120603261,2592,1358,1234,2592,82,118,220,14,23,520,535,504,288,179,77,32,2592,1941,12,0,387,0,82,170,1208,610,559,51,27,24,598,328,270,156912,1295,1208,655,553,2592,88,56,144,2448
6075021400,"Census Tract 214, San Francisco County, California","Census Tract 214, San Francisco County, California",ca,140,0,ACSSF,9068,,,,,6,75,,,,21400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075021400,,,353319,0,3806,3806,27899.7,0.136417234,3806,1967,1839,3806,329,132,41,57,183,1038,686,458,452,278,84,68,3806,2975,25,41,566,37,40,122,1718,819,722,97,35,62,899,439,460,148594,1838,1718,864,854,3806,150,128,278,3528
6075021500,"Census Tract 215, San Francisco County, California","Census Tract 215, San Francisco County, California",ca,140,0,ACSSF,9069,,,,,6,75,,,,21500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075021500,,,495278,0,5155,5155,26957.36,0.191227913,5155,2693,2462,5155,347,112,206,80,120,1123,1453,725,551,232,149,57,5155,3892,193,13,528,0,388,141,2510,963,856,107,15,92,1547,819,728,122857,2705,2510,1045,1465,5155,364,544,908,4247
6075021600,"Census Tract 216, San Francisco County, California","Census Tract 216, San Francisco County, California",ca,140,0,ACSSF,9070,,,,,6,75,,,,21600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075021600,,,597916,0,4372,4372,18938.16,0.230856668,4372,2360,2012,4372,202,103,123,122,352,689,679,810,564,405,254,69,4372,2677,279,77,697,0,381,261,2155,1037,748,289,71,218,1118,515,603,138117,2237,2155,1435,720,4372,300,277,577,3795
6075021700,"Census Tract 217, San Francisco County, California","Census Tract 217, San Francisco County, California",ca,140,0,ACSSF,9071,,,,,6,75,,,,21700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075021700,,,1229617,0,4235,4235,8920.338,0.474757798,4235,2230,2005,4235,263,260,202,112,174,503,672,697,505,467,281,99,4235,2427,425,0,1014,0,280,89,1835,1032,743,289,31,258,803,401,402,122875,1911,1835,1302,533,4235,386,211,597,3638
6075021800,"Census Tract 218, San Francisco County, California","Census Tract 218, San Francisco County, California",ca,140,0,ACSSF,9072,,,,,6,75,,,,21800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075021800,,,500951,0,4075,4075,21068.33,0.193418271,4075,2094,1981,4075,294,185,119,102,150,766,770,485,526,508,116,54,4075,3073,142,18,446,0,193,203,1868,1020,822,198,29,169,848,410,438,137969,1913,1868,1087,781,4075,189,185,374,3701
6075022600,"Census Tract 226, San Francisco County, California","Census Tract 226, San Francisco County, California",ca,140,0,ACSSF,9073,,,,,6,75,,,,22600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075022600,,,1357737,503898,2361,2361,4503.79,0.524225209,2361,1326,1035,2361,153,25,27,14,64,917,529,321,150,116,15,30,2361,1544,173,0,463,0,39,142,1116,516,451,65,50,15,600,413,187,195000,1193,1116,502,614,2361,54,116,170,2191
6075022702,"Census Tract 227.02, San Francisco County, California","Census Tract 227.02, San Francisco County, California",ca,140,0,ACSSF,9074,,,,,6,75,,,,22702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075022702,,,283840,0,2264,2264,20658.59,0.109591241,2264,1236,1028,2264,144,86,43,23,100,684,467,309,237,107,39,25,2264,1652,66,0,317,0,78,151,992,509,413,96,23,73,483,276,207,176944,1085,992,396,596,2236,107,21,128,2108
6075022704,"Census Tract 227.04, San Francisco County, California","Census Tract 227.04, San Francisco County, California",ca,140,0,ACSSF,9075,,,,,6,75,,,,22704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075022704,,,544609,0,3365,3365,16002.88,0.210274719,3365,1782,1583,3365,238,82,98,81,111,571,825,529,488,115,143,84,3365,2566,27,9,533,0,57,173,1604,776,652,124,23,101,828,507,321,176667,1787,1604,989,615,3358,147,121,268,3090
6075022801,"Census Tract 228.01, San Francisco County, California","Census Tract 228.01, San Francisco County, California",ca,140,0,ACSSF,9076,,,,,6,75,,,,22801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075022801,,,578056,0,5361,5361,24020.04,0.223188679,5361,3077,2284,5361,358,250,223,21,345,1511,988,805,448,319,93,0,5361,2668,76,0,835,0,1527,255,1920,1054,703,351,159,192,866,455,411,127143,2004,1920,702,1218,5303,619,953,1572,3731
